model,dataset,layer_name,layer_idx,method,error,ft_method,cos_sim
T5-Large,paws,transformer.decoder.block.19.layer.0.SelfAttention.v.weight,336,Cov (n=500),4.291534423828125e-05,standard,0.9999570846557617
T5-Large,paws,transformer.decoder.block.19.layer.0.SelfAttention.v.weight,336,Cov (n=1000),0.0002552866935729,standard,0.9997447133064271
T5-Large,paws,transformer.decoder.block.19.layer.0.SelfAttention.o.weight,337,EigenCov,0.6860186457633972,standard,0.3139813542366028
T5-Large,paws,transformer.decoder.block.19.layer.0.SelfAttention.o.weight,337,Identity,0.9546267986297609,standard,0.04537320137023915
T5-Large,paws,transformer.decoder.block.19.layer.0.SelfAttention.o.weight,337,Cov (n=1),0.1285485625267028,standard,0.8714514374732972
T5-Large,paws,transformer.decoder.block.19.layer.0.SelfAttention.o.weight,337,Cov (n=10),0.0098771452903747,standard,0.9901228547096252
T5-Large,paws,transformer.decoder.block.19.layer.0.SelfAttention.o.weight,337,Cov (n=100),0.0003666877746582,standard,0.9996333122253418
T5-Large,paws,transformer.decoder.block.19.layer.0.SelfAttention.o.weight,337,Cov (n=500),0.0001018047332763,standard,0.9998981952667237
T5-Large,paws,transformer.decoder.block.19.layer.0.SelfAttention.o.weight,337,Cov (n=1000),0.0010142922401428,standard,0.9989857077598572
T5-Large,paws,transformer.decoder.block.19.layer.1.EncDecAttention.q.weight,338,EigenCov,0.8048853278160095,standard,0.19511467218399048
T5-Large,paws,transformer.decoder.block.19.layer.1.EncDecAttention.q.weight,338,Identity,0.9565569162368774,standard,0.04344308376312256
T5-Large,paws,transformer.decoder.block.19.layer.1.EncDecAttention.q.weight,338,Cov (n=1),0.0648438930511474,standard,0.9351561069488525
T5-Large,paws,transformer.decoder.block.19.layer.1.EncDecAttention.q.weight,338,Cov (n=10),0.0035973191261291,standard,0.9964026808738708
T5-Large,paws,transformer.decoder.block.19.layer.1.EncDecAttention.q.weight,338,Cov (n=100),0.0001578330993652,standard,0.9998421669006348
T5-Large,paws,transformer.decoder.block.19.layer.1.EncDecAttention.q.weight,338,Cov (n=500),4.416704177856445e-05,standard,0.9999558329582214
T5-Large,paws,transformer.decoder.block.19.layer.1.EncDecAttention.q.weight,338,Cov (n=1000),0.0003311038017272,standard,0.9996688961982728
T5-Large,paws,transformer.decoder.block.19.layer.1.EncDecAttention.k.weight,339,EigenCov,0.6754937767982483,standard,0.3245062232017517
T5-Large,paws,transformer.decoder.block.19.layer.1.EncDecAttention.k.weight,339,Identity,0.8751116394996643,standard,0.1248883605003357
T5-Large,paws,transformer.decoder.block.19.layer.1.EncDecAttention.k.weight,339,Cov (n=1),0.2594127058982849,standard,0.7405872941017151
T5-Large,paws,transformer.decoder.block.19.layer.1.EncDecAttention.k.weight,339,Cov (n=10),0.0176015496253967,standard,0.9823984503746033
T5-Large,paws,transformer.decoder.block.19.layer.1.EncDecAttention.k.weight,339,Cov (n=100),0.001607060432434,standard,0.998392939567566
T5-Large,paws,transformer.decoder.block.19.layer.1.EncDecAttention.k.weight,339,Cov (n=500),0.0002261400222778,standard,0.9997738599777222
T5-Large,paws,transformer.decoder.block.19.layer.1.EncDecAttention.k.weight,339,Cov (n=1000),0.0007284283638,standard,0.9992715716362
T5-Large,paws,transformer.decoder.block.19.layer.1.EncDecAttention.v.weight,340,EigenCov,0.6457264423370361,standard,0.35427355766296387
T5-Large,paws,transformer.decoder.block.19.layer.1.EncDecAttention.v.weight,340,Identity,0.8751116394996643,standard,0.1248883605003357
T5-Large,paws,transformer.decoder.block.19.layer.1.EncDecAttention.v.weight,340,Cov (n=1),0.2594127058982849,standard,0.7405872941017151
T5-Large,paws,transformer.decoder.block.19.layer.1.EncDecAttention.v.weight,340,Cov (n=10),0.0176015496253967,standard,0.9823984503746033
T5-Large,paws,transformer.decoder.block.19.layer.1.EncDecAttention.v.weight,340,Cov (n=100),0.001607060432434,standard,0.998392939567566
T5-Large,paws,transformer.decoder.block.19.layer.1.EncDecAttention.v.weight,340,Cov (n=500),0.0002261400222778,standard,0.9997738599777222
T5-Large,paws,transformer.decoder.block.19.layer.1.EncDecAttention.v.weight,340,Cov (n=1000),0.0007284283638,standard,0.9992715716362
T5-Large,paws,transformer.decoder.block.19.layer.1.EncDecAttention.o.weight,341,EigenCov,0.7880423069000244,standard,0.21195769309997559
T5-Large,paws,transformer.decoder.block.19.layer.1.EncDecAttention.o.weight,341,Identity,0.9545557498931884,standard,0.045444250106811634
T5-Large,paws,transformer.decoder.block.19.layer.1.EncDecAttention.o.weight,341,Cov (n=1),0.1916947364807129,standard,0.8083052635192871
T5-Large,paws,transformer.decoder.block.19.layer.1.EncDecAttention.o.weight,341,Cov (n=10),0.0207401514053344,standard,0.9792598485946656
T5-Large,paws,transformer.decoder.block.19.layer.1.EncDecAttention.o.weight,341,Cov (n=100),0.0016739964485168,standard,0.9983260035514832
T5-Large,paws,transformer.decoder.block.19.layer.1.EncDecAttention.o.weight,341,Cov (n=500),0.0002911686897277,standard,0.9997088313102723
T5-Large,paws,transformer.decoder.block.19.layer.1.EncDecAttention.o.weight,341,Cov (n=1000),0.0010795593261718,standard,0.9989204406738282
T5-Large,paws,transformer.decoder.block.19.layer.2.DenseReluDense.wi.weight,342,EigenCov,0.7107799053192139,standard,0.28922009468078613
T5-Large,paws,transformer.decoder.block.19.layer.2.DenseReluDense.wi.weight,342,Identity,0.959956705570221,standard,0.04004329442977905
T5-Large,paws,transformer.decoder.block.19.layer.2.DenseReluDense.wi.weight,342,Cov (n=1),0.0535632371902465,standard,0.9464367628097535
T5-Large,paws,transformer.decoder.block.19.layer.2.DenseReluDense.wi.weight,342,Cov (n=10),0.0028701424598693,standard,0.9971298575401307
T5-Large,paws,transformer.decoder.block.19.layer.2.DenseReluDense.wi.weight,342,Cov (n=100),0.0001183748245239,standard,0.9998816251754761
T5-Large,paws,transformer.decoder.block.19.layer.2.DenseReluDense.wi.weight,342,Cov (n=500),3.695487976074219e-05,standard,0.9999630451202393
T5-Large,paws,transformer.decoder.block.19.layer.2.DenseReluDense.wi.weight,342,Cov (n=1000),0.0002562999725341,standard,0.9997437000274659
T5-Large,paws,transformer.decoder.block.19.layer.2.DenseReluDense.wo.weight,343,EigenCov,0.9105781316757202,standard,0.08942186832427979
T5-Large,paws,transformer.decoder.block.19.layer.2.DenseReluDense.wo.weight,343,Identity,0.9769483208656312,standard,0.023051679134368785
T5-Large,paws,transformer.decoder.block.19.layer.2.DenseReluDense.wo.weight,343,Cov (n=1),0.0735346674919128,standard,0.9264653325080872
T5-Large,paws,transformer.decoder.block.19.layer.2.DenseReluDense.wo.weight,343,Cov (n=10),0.0039119720458984,standard,0.9960880279541016
T5-Large,paws,transformer.decoder.block.19.layer.2.DenseReluDense.wo.weight,343,Cov (n=100),0.0001477599143981,standard,0.9998522400856019
T5-Large,paws,transformer.decoder.block.19.layer.2.DenseReluDense.wo.weight,343,Cov (n=500),5.900859832763672e-05,standard,0.9999409914016724
T5-Large,paws,transformer.decoder.block.19.layer.2.DenseReluDense.wo.weight,343,Cov (n=1000),0.0003541707992553,standard,0.9996458292007447
T5-Large,paws,transformer.decoder.block.20.layer.0.SelfAttention.q.weight,344,EigenCov,0.8145781755447388,standard,0.18542182445526123
T5-Large,paws,transformer.decoder.block.20.layer.0.SelfAttention.q.weight,344,Identity,0.9593888521194458,standard,0.0406111478805542
T5-Large,paws,transformer.decoder.block.20.layer.0.SelfAttention.q.weight,344,Cov (n=1),0.0536524653434753,standard,0.9463475346565247
T5-Large,paws,transformer.decoder.block.20.layer.0.SelfAttention.q.weight,344,Cov (n=10),0.0028448104858398,standard,0.9971551895141602
T5-Large,paws,transformer.decoder.block.20.layer.0.SelfAttention.q.weight,344,Cov (n=100),0.0001138448715209,standard,0.9998861551284791
T5-Large,paws,transformer.decoder.block.20.layer.0.SelfAttention.q.weight,344,Cov (n=500),3.6776065826416016e-05,standard,0.9999632239341736
T5-Large,paws,transformer.decoder.block.20.layer.0.SelfAttention.q.weight,344,Cov (n=1000),0.0002464652061462,standard,0.9997535347938538
T5-Large,paws,transformer.decoder.block.20.layer.0.SelfAttention.k.weight,345,EigenCov,0.8483630418777466,standard,0.15163695812225342
T5-Large,paws,transformer.decoder.block.20.layer.0.SelfAttention.k.weight,345,Identity,0.9593888521194458,standard,0.0406111478805542
T5-Large,paws,transformer.decoder.block.20.layer.0.SelfAttention.k.weight,345,Cov (n=1),0.0536524653434753,standard,0.9463475346565247
T5-Large,paws,transformer.decoder.block.20.layer.0.SelfAttention.k.weight,345,Cov (n=10),0.0028448104858398,standard,0.9971551895141602
T5-Large,paws,transformer.decoder.block.20.layer.0.SelfAttention.k.weight,345,Cov (n=100),0.0001138448715209,standard,0.9998861551284791
T5-Large,paws,transformer.decoder.block.20.layer.0.SelfAttention.k.weight,345,Cov (n=500),3.6776065826416016e-05,standard,0.9999632239341736
T5-Large,paws,transformer.decoder.block.20.layer.0.SelfAttention.k.weight,345,Cov (n=1000),0.0002464652061462,standard,0.9997535347938538
T5-Large,paws,transformer.decoder.block.20.layer.0.SelfAttention.v.weight,346,EigenCov,0.8438080549240112,standard,0.15619194507598877
T5-Large,paws,transformer.decoder.block.20.layer.0.SelfAttention.v.weight,346,Identity,0.9593888521194458,standard,0.0406111478805542
T5-Large,paws,transformer.decoder.block.20.layer.0.SelfAttention.v.weight,346,Cov (n=1),0.0536524653434753,standard,0.9463475346565247
T5-Large,paws,transformer.decoder.block.20.layer.0.SelfAttention.v.weight,346,Cov (n=10),0.0028448104858398,standard,0.9971551895141602
T5-Large,paws,transformer.decoder.block.20.layer.0.SelfAttention.v.weight,346,Cov (n=100),0.0001138448715209,standard,0.9998861551284791
T5-Large,paws,transformer.decoder.block.20.layer.0.SelfAttention.v.weight,346,Cov (n=500),3.6776065826416016e-05,standard,0.9999632239341736
T5-Large,paws,transformer.decoder.block.20.layer.0.SelfAttention.v.weight,346,Cov (n=1000),0.0002464652061462,standard,0.9997535347938538
T5-Large,paws,transformer.decoder.block.20.layer.0.SelfAttention.o.weight,347,EigenCov,0.7000762224197388,standard,0.29992377758026123
T5-Large,paws,transformer.decoder.block.20.layer.0.SelfAttention.o.weight,347,Identity,0.9557376503944396,standard,0.044262349605560414
T5-Large,paws,transformer.decoder.block.20.layer.0.SelfAttention.o.weight,347,Cov (n=1),0.1042739152908325,standard,0.8957260847091675
T5-Large,paws,transformer.decoder.block.20.layer.0.SelfAttention.o.weight,347,Cov (n=10),0.0073544979095458,standard,0.9926455020904542
T5-Large,paws,transformer.decoder.block.20.layer.0.SelfAttention.o.weight,347,Cov (n=100),0.000297725200653,standard,0.999702274799347
T5-Large,paws,transformer.decoder.block.20.layer.0.SelfAttention.o.weight,347,Cov (n=500),7.605552673339844e-05,standard,0.9999239444732666
T5-Large,paws,transformer.decoder.block.20.layer.0.SelfAttention.o.weight,347,Cov (n=1000),0.0007386207580566,standard,0.9992613792419434
T5-Large,paws,transformer.decoder.block.20.layer.1.EncDecAttention.q.weight,348,EigenCov,0.8059062957763672,standard,0.1940937042236328
T5-Large,paws,transformer.decoder.block.20.layer.1.EncDecAttention.q.weight,348,Identity,0.9575164914131165,standard,0.042483508586883545
T5-Large,paws,transformer.decoder.block.20.layer.1.EncDecAttention.q.weight,348,Cov (n=1),0.0562934279441833,standard,0.9437065720558167
T5-Large,paws,transformer.decoder.block.20.layer.1.EncDecAttention.q.weight,348,Cov (n=10),0.0031400322914123,standard,0.9968599677085876
T5-Large,paws,transformer.decoder.block.20.layer.1.EncDecAttention.q.weight,348,Cov (n=100),0.0001319050788879,standard,0.9998680949211121
T5-Large,paws,transformer.decoder.block.20.layer.1.EncDecAttention.q.weight,348,Cov (n=500),3.6776065826416016e-05,standard,0.9999632239341736
T5-Large,paws,transformer.decoder.block.20.layer.1.EncDecAttention.q.weight,348,Cov (n=1000),0.0002732872962951,standard,0.999726712703705
T5-Large,paws,transformer.decoder.block.20.layer.1.EncDecAttention.k.weight,349,EigenCov,0.7914184927940369,standard,0.20858150720596313
T5-Large,paws,transformer.decoder.block.20.layer.1.EncDecAttention.k.weight,349,Identity,0.8751116394996643,standard,0.1248883605003357
T5-Large,paws,transformer.decoder.block.20.layer.1.EncDecAttention.k.weight,349,Cov (n=1),0.2594127058982849,standard,0.7405872941017151
T5-Large,paws,transformer.decoder.block.20.layer.1.EncDecAttention.k.weight,349,Cov (n=10),0.0176015496253967,standard,0.9823984503746033
T5-Large,paws,transformer.decoder.block.20.layer.1.EncDecAttention.k.weight,349,Cov (n=100),0.001607060432434,standard,0.998392939567566
T5-Large,paws,transformer.decoder.block.20.layer.1.EncDecAttention.k.weight,349,Cov (n=500),0.0002261400222778,standard,0.9997738599777222
T5-Large,paws,transformer.decoder.block.20.layer.1.EncDecAttention.k.weight,349,Cov (n=1000),0.0007284283638,standard,0.9992715716362
T5-Large,paws,transformer.decoder.block.20.layer.1.EncDecAttention.v.weight,350,EigenCov,0.7800560593605042,standard,0.21994394063949585
T5-Large,paws,transformer.decoder.block.20.layer.1.EncDecAttention.v.weight,350,Identity,0.8751116394996643,standard,0.1248883605003357
T5-Large,paws,transformer.decoder.block.20.layer.1.EncDecAttention.v.weight,350,Cov (n=1),0.2594127058982849,standard,0.7405872941017151
T5-Large,paws,transformer.decoder.block.20.layer.1.EncDecAttention.v.weight,350,Cov (n=10),0.0176015496253967,standard,0.9823984503746033
T5-Large,paws,transformer.decoder.block.20.layer.1.EncDecAttention.v.weight,350,Cov (n=100),0.001607060432434,standard,0.998392939567566
T5-Large,paws,transformer.decoder.block.20.layer.1.EncDecAttention.v.weight,350,Cov (n=500),0.0002261400222778,standard,0.9997738599777222
T5-Large,paws,transformer.decoder.block.20.layer.1.EncDecAttention.v.weight,350,Cov (n=1000),0.0007284283638,standard,0.9992715716362
T5-Large,paws,transformer.decoder.block.20.layer.1.EncDecAttention.o.weight,351,EigenCov,0.7297889590263367,standard,0.27021104097366333
T5-Large,paws,transformer.decoder.block.20.layer.1.EncDecAttention.o.weight,351,Identity,0.9574211835861206,standard,0.042578816413879395
T5-Large,paws,transformer.decoder.block.20.layer.1.EncDecAttention.o.weight,351,Cov (n=1),0.1066137552261352,standard,0.8933862447738647
T5-Large,paws,transformer.decoder.block.20.layer.1.EncDecAttention.o.weight,351,Cov (n=10),0.0120570063591003,standard,0.9879429936408997
T5-Large,paws,transformer.decoder.block.20.layer.1.EncDecAttention.o.weight,351,Cov (n=100),0.0012245774269104,standard,0.9987754225730896
T5-Large,paws,transformer.decoder.block.20.layer.1.EncDecAttention.o.weight,351,Cov (n=500),0.0001642704010009,standard,0.9998357295989991
T5-Large,paws,transformer.decoder.block.20.layer.1.EncDecAttention.o.weight,351,Cov (n=1000),0.0005958080291748,standard,0.9994041919708252
T5-Large,paws,transformer.decoder.block.20.layer.2.DenseReluDense.wi.weight,352,EigenCov,0.6713263988494873,standard,0.3286736011505127
T5-Large,paws,transformer.decoder.block.20.layer.2.DenseReluDense.wi.weight,352,Identity,0.9601277112960817,standard,0.039872288703918346
T5-Large,paws,transformer.decoder.block.20.layer.2.DenseReluDense.wi.weight,352,Cov (n=1),0.0432597398757934,standard,0.9567402601242065
T5-Large,paws,transformer.decoder.block.20.layer.2.DenseReluDense.wi.weight,352,Cov (n=10),0.0022860765457153,standard,0.9977139234542847
T5-Large,paws,transformer.decoder.block.20.layer.2.DenseReluDense.wi.weight,352,Cov (n=100),9.673833847045898e-05,standard,0.9999032616615295
T5-Large,paws,transformer.decoder.block.20.layer.2.DenseReluDense.wi.weight,352,Cov (n=500),2.8371810913085938e-05,standard,0.9999716281890869
T5-Large,paws,transformer.decoder.block.20.layer.2.DenseReluDense.wi.weight,352,Cov (n=1000),0.000210702419281,standard,0.999789297580719
T5-Large,paws,transformer.decoder.block.20.layer.2.DenseReluDense.wo.weight,353,EigenCov,0.9421542882919312,standard,0.05784571170806885
T5-Large,paws,transformer.decoder.block.20.layer.2.DenseReluDense.wo.weight,353,Identity,0.9797544479370116,standard,0.020245552062988392
T5-Large,paws,transformer.decoder.block.20.layer.2.DenseReluDense.wo.weight,353,Cov (n=1),0.0327438116073608,standard,0.9672561883926392
T5-Large,paws,transformer.decoder.block.20.layer.2.DenseReluDense.wo.weight,353,Cov (n=10),0.0023680925369262,standard,0.9976319074630738
T5-Large,paws,transformer.decoder.block.20.layer.2.DenseReluDense.wo.weight,353,Cov (n=100),5.859136581420898e-05,standard,0.9999414086341858
T5-Large,paws,transformer.decoder.block.20.layer.2.DenseReluDense.wo.weight,353,Cov (n=500),3.0040740966796875e-05,standard,0.9999699592590332
T5-Large,paws,transformer.decoder.block.20.layer.2.DenseReluDense.wo.weight,353,Cov (n=1000),0.0001282691955566,standard,0.9998717308044434
T5-Large,paws,transformer.decoder.block.21.layer.0.SelfAttention.q.weight,354,EigenCov,0.8666667938232422,standard,0.1333332061767578
T5-Large,paws,transformer.decoder.block.21.layer.0.SelfAttention.q.weight,354,Identity,0.9619723558425904,standard,0.03802764415740956
T5-Large,paws,transformer.decoder.block.21.layer.0.SelfAttention.q.weight,354,Cov (n=1),0.0309135317802429,standard,0.9690864682197571
T5-Large,paws,transformer.decoder.block.21.layer.0.SelfAttention.q.weight,354,Cov (n=10),0.0018179416656494,standard,0.9981820583343506
T5-Large,paws,transformer.decoder.block.21.layer.0.SelfAttention.q.weight,354,Cov (n=100),6.985664367675781e-05,standard,0.9999301433563232
