task,layer,layer_idx,entry_idx,rho,ft_method
EuroSAT,image_encoder.model.visual.transformer.resblocks.1.mlp.c_proj,3,9,0.3643249285670374,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.1.mlp.c_proj,3,10,0.0705476466359864,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.1.mlp.c_proj,3,11,0.038278257423831,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.1.mlp.c_proj,3,12,0.0999205095795091,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.1.mlp.c_proj,3,13,0.0278878109271928,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.1.mlp.c_proj,3,14,0.0131770123472422,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.1.mlp.c_proj,3,15,0.1036643978746368,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.1.mlp.c_proj,3,16,0.0738643621084598,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.1.mlp.c_proj,3,17,0.2164271236796372,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.1.mlp.c_proj,3,18,0.0471831778381676,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.1.mlp.c_proj,3,19,0.034042056775064,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.1.mlp.c_proj,3,20,0.0606576300605467,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.1.mlp.c_proj,3,21,0.0022375063320352,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.1.mlp.c_proj,3,22,0.0509226530672104,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.1.mlp.c_proj,3,23,0.0118406304978405,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.1.mlp.c_proj,3,24,0.1556683118696573,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.1.mlp.c_proj,3,25,0.1018429857797467,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.1.mlp.c_proj,3,26,0.1635490523752335,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.1.mlp.c_proj,3,27,0.1014198999133329,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.1.mlp.c_proj,3,28,0.0411119279224675,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.1.mlp.c_proj,3,29,0.0300636680844764,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.1.mlp.c_proj,3,30,0.0485194230882366,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.1.mlp.c_proj,3,31,0.1411464091976212,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.2.mlp.c_fc,4,0,0.0336926138627552,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.2.mlp.c_fc,4,1,0.0333403450647502,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.2.mlp.c_fc,4,2,0.0293359957701022,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.2.mlp.c_fc,4,3,0.0376578552700726,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.2.mlp.c_fc,4,4,0.1162712927011199,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.2.mlp.c_fc,4,5,0.0238712337307783,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.2.mlp.c_fc,4,6,0.0524851845542355,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.2.mlp.c_fc,4,7,0.0711869264996645,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.2.mlp.c_fc,4,8,0.0027051231383505,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.2.mlp.c_fc,4,9,0.0496987637261196,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.2.mlp.c_fc,4,10,0.0831935751366545,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.2.mlp.c_fc,4,11,0.0277746959001654,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.2.mlp.c_fc,4,12,0.0245666415120163,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.2.mlp.c_fc,4,13,0.0036217041428736,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.2.mlp.c_fc,4,14,0.1174100598210929,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.2.mlp.c_fc,4,15,0.0534510517702244,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.2.mlp.c_fc,4,16,0.0529571499071955,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.2.mlp.c_fc,4,17,0.2657432298408702,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.2.mlp.c_fc,4,18,0.0177553931373965,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.2.mlp.c_fc,4,19,0.0003588842351374,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.2.mlp.c_fc,4,20,0.4218875235042104,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.2.mlp.c_fc,4,21,0.0043392226441711,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.2.mlp.c_fc,4,22,0.012381297404696,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.2.mlp.c_fc,4,23,0.0088147348906958,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.2.mlp.c_fc,4,24,0.0673319851941355,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.2.mlp.c_fc,4,25,0.0107439248875816,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.2.mlp.c_fc,4,26,0.001747073642023,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.2.mlp.c_fc,4,27,0.0461554139411919,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.2.mlp.c_fc,4,28,0.0876897733213515,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.2.mlp.c_fc,4,29,0.0783736832478973,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.2.mlp.c_fc,4,30,0.1254826953371337,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.2.mlp.c_fc,4,31,0.0259266166733911,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,0,0.0538289753909904,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,1,0.0431286686898507,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,2,0.0134994201868909,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,3,0.1776534015908501,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,4,0.1030981165843329,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,5,0.0621831835307318,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,6,0.1418671849963101,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,7,0.1411425042074358,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,8,0.0895070177572354,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,9,0.0394336692183185,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,10,0.0366616827607947,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,11,0.1115104105826774,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,12,0.1810119423863486,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,13,0.0496241590072586,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,14,0.3039970442260093,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,15,0.0523025774404671,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,16,0.0012115075806414,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,17,0.0508972844470875,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,18,0.0132639987813257,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,19,0.0283765747188932,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,20,0.0493091528817577,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,21,0.061779480411613,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,22,0.115097477226127,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,23,0.1222228366692195,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,24,0.0647199808297552,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,25,0.0035563260307141,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,26,0.0128255342260717,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,27,0.0413692879501367,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,28,0.0305124301675843,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,29,0.0409329894512323,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,30,0.0693604438300276,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,31,0.0177024651728101,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,0,0.0183402582486519,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,1,0.0398217018990127,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,2,0.0306917009597158,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,3,0.0857213536914813,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,4,0.009851830574975,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,5,0.0426626324189786,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,6,0.04543015801774,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,7,0.189150480018954,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,8,0.0392635976048203,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,9,0.0113909704943439,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,10,0.5594635805860706,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,11,0.0899987685974347,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,12,0.0645769412640016,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,13,0.016601847885632,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,14,0.0537344709920888,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,15,0.0373926518530595,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,16,0.0500789716634739,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,17,0.006667883379382,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,18,0.3229026755296188,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,19,0.0280475375746891,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,20,0.0275198193898755,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,21,0.0307777109555704,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,22,0.040323195031583,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,23,0.1630772748060068,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,24,0.0569278073398707,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,25,0.0450369963531923,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,26,0.115643982292823,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,27,0.0343531146418881,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,28,0.0175720261841545,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,29,0.0683633504957043,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,30,0.0633782333699825,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,31,0.0250587896279177,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,0,0.1073436717991772,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,1,0.0472886130734981,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,2,0.079789927690824,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,3,0.0024969578134472,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,4,0.0254660530182061,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,5,0.0642160702938363,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,6,0.0955726044887086,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,7,0.0162343720780912,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,8,0.0435237107674343,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,9,0.2201384457403958,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,10,0.0266918983803659,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,11,0.0323202710645776,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,12,0.0717968178870718,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,13,0.0537505133061236,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,14,0.1152656193118357,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,15,0.024635161964003,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,16,0.0295638474064779,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,17,0.2891002894802893,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,18,0.0464702567641583,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,19,0.0102488710160142,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,20,0.1886167233038362,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,21,0.0261033246771455,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,22,0.0573118481410153,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,23,0.1077667232937062,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,24,0.0247856375241595,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,25,0.0897896751731574,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,26,0.0131943768612991,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,27,0.0666899728988169,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,28,0.0172675780692949,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,29,0.0262758825148441,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,30,0.0043028277825616,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,31,0.0521916068397432,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,0,0.0355998876063166,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,1,0.0397143106616463,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,2,0.1603839003245908,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,3,0.0204745889935057,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,4,0.0246417066970427,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,5,0.0191050762061134,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,6,0.0013907878324309,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,7,0.1125195610534822,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,8,0.0056951993775455,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,9,0.008616471047872,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,10,0.0938380473892344,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,11,0.0377021776587678,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,12,0.0141776746386634,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,13,0.1782763255420244,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,14,0.1748447771043267,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,15,0.0255393104559088,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,16,0.0899358174357941,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,17,0.0077551783656266,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,18,0.0276875524280187,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,19,0.0825775801335014,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,20,0.0206946695901469,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,21,0.0814342301548741,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,22,0.1099127051236229,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,23,0.2319857247621747,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,24,0.0558066948808045,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,25,0.1667309145523123,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,26,0.0310893637423058,standard
EuroSAT,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,27,0.0487749622892519,standard
